status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,new_reaction_count,postive_reactions,negative_reactions,interesting
5812,1,1834,14,0,0,13,1,0,0,0,0,1,14,0,0.0
5813,1,1832,11,0,0,11,0,0,0,0,0,0,11,0,0.0
5814,1,1831,13,0,0,13,0,0,0,0,0,0,13,0,0.0
5815,3,1830,160,326,300,127,32,1,0,0,0,33,160,0,3.9125
5816,1,1820,8,0,0,7,1,0,0,0,0,1,8,0,0.0
5817,1,1819,24,2,1,23,1,0,0,0,0,1,24,0,0.125
5818,1,1818,24,3,0,23,1,0,0,0,0,1,24,0,0.125
5819,3,1816,36,0,0,35,1,0,0,0,0,1,36,0,0.0
5820,3,1816,8,0,0,8,0,0,0,0,0,0,8,0,0.0
5821,3,1815,269,783,357,146,117,1,3,1,1,123,264,5,4.237918215613383
5822,1,1812,36,3,0,35,1,0,0,0,0,1,36,0,0.08333333333333333
5823,1,1811,12,0,0,11,1,0,0,0,0,1,12,0,0.0
5824,3,1810,135,245,133,66,64,1,4,0,0,69,131,4,2.8
5825,1,1806,22,0,0,22,0,0,0,0,0,0,22,0,0.0
5826,3,1804,34,0,0,34,0,0,0,0,0,0,34,0,0.0
5827,3,1803,230,1562,322,140,90,0,0,0,0,90,230,0,8.191304347826087
5828,1,1782,50,0,0,44,0,0,6,0,0,6,44,6,0.0
5829,1,1800,19,0,0,18,1,0,0,0,0,1,19,0,0.0
5830,1,1799,15,0,0,14,1,0,0,0,0,1,15,0,0.0
5831,1,1798,13,1,0,12,1,0,0,0,0,1,13,0,0.07692307692307693
5832,3,1797,1,0,0,0,1,0,0,0,0,1,1,0,0.0
5833,3,1796,182,443,135,91,89,2,0,0,0,91,182,0,3.1758241758241756
5834,1,1795,24,0,0,22,2,0,0,0,0,2,24,0,0.0
5835,1,1794,33,0,1,32,1,0,0,0,0,1,33,0,0.030303030303030304
5836,3,1791,42,0,0,41,1,0,0,0,0,1,42,0,0.0
5837,3,1790,249,1244,469,143,103,2,1,0,0,106,248,1,6.879518072289157
5838,1,1788,17,0,0,17,0,0,0,0,0,0,17,0,0.0
5839,1,1787,19,0,2,19,0,0,0,0,0,0,19,0,0.10526315789473684
5840,3,1785,34,0,0,33,1,0,0,0,0,1,34,0,0.0
5841,3,1784,322,1503,491,201,113,1,2,2,3,121,315,7,6.192546583850931
5842,1,1778,9,0,0,9,0,0,0,0,0,0,9,0,0.0
5843,1,1776,43,2,0,43,0,0,0,0,0,0,43,0,0.046511627906976744
5844,3,1774,385,1651,489,230,146,2,4,2,1,155,378,7,5.558441558441558
5845,1,1768,38,3,1,38,0,0,0,0,0,0,38,0,0.10526315789473684
5846,3,1767,40,0,0,40,0,0,0,0,0,0,40,0,0.0
5847,3,1766,166,1199,348,131,35,0,0,0,0,35,166,0,9.319277108433734
5848,1,1762,17,1,0,17,0,0,0,0,0,0,17,0,0.058823529411764705
5849,1,1761,23,0,0,23,0,0,0,0,0,0,23,0,0.0
5850,3,1760,8,0,0,7,1,0,0,0,0,1,8,0,0.0
5851,3,1759,169,293,195,99,69,0,1,0,0,70,168,1,2.8875739644970415
5852,1,2530,23,4,0,23,0,0,0,0,0,0,23,0,0.17391304347826086
5853,1,2529,17,1,0,17,0,0,0,0,0,0,17,0,0.058823529411764705
5854,1,2528,28,0,3,28,0,0,0,0,0,0,28,0,0.10714285714285714
5855,1,2526,50,3,0,50,0,0,0,0,0,0,50,0,0.06
5856,3,2525,79,0,0,79,0,0,0,0,0,0,79,0,0.0
5857,3,2524,219,1172,274,114,104,1,0,0,0,105,219,0,6.602739726027397
5858,1,2523,24,0,0,24,0,0,0,0,0,0,24,0,0.0
5859,1,2522,29,4,0,29,0,0,0,0,0,0,29,0,0.13793103448275862
5860,3,2520,85,0,0,84,1,0,0,0,0,1,85,0,0.0
5861,3,2520,185,519,301,134,46,0,4,1,0,51,180,5,4.4324324324324325
5862,1,2516,14,0,0,14,0,0,0,0,0,0,14,0,0.0
5863,3,2514,193,800,336,126,64,0,3,0,0,67,190,3,5.8860103626943
5864,1,2511,13,1,0,13,0,0,0,0,0,0,13,0,0.07692307692307693
5865,1,2510,50,1,0,49,1,0,0,0,0,1,50,0,0.02
5866,3,2509,206,525,265,147,56,0,3,0,0,59,203,3,3.8349514563106797
5867,3,2498,46,0,0,46,0,0,0,0,0,0,46,0,0.0
5868,3,2497,151,667,195,106,45,0,0,0,0,45,151,0,5.708609271523179
5869,1,2496,31,3,0,30,1,0,0,0,0,1,31,0,0.0967741935483871
5870,1,2495,32,1,0,32,0,0,0,0,0,0,32,0,0.03125
5871,3,2492,255,505,187,168,80,5,1,0,1,87,253,2,2.7137254901960786
5872,3,2489,144,271,90,120,22,1,1,0,0,24,143,1,2.5069444444444446
5873,1,2487,11,0,0,11,0,0,0,0,0,0,11,0,0.0
5874,3,2485,9,0,0,9,0,0,0,0,0,0,9,0,0.0
5875,3,2484,64,100,68,57,7,0,0,0,0,7,64,0,2.625
5876,1,2482,9,0,0,9,0,0,0,0,0,0,9,0,0.0
5877,1,2481,11,0,0,11,0,0,0,0,0,0,11,0,0.0
5878,3,2480,27,0,0,27,0,0,0,0,0,0,27,0,0.0
5879,3,2480,8,0,0,8,0,0,0,0,0,0,8,0,0.0
5880,3,2479,253,1051,334,155,93,1,3,0,1,98,249,4,5.474308300395257
5881,1,2471,35,2,1,35,0,0,0,0,0,0,35,0,0.08571428571428572
5882,1,2470,26,1,1,25,1,0,0,0,0,1,26,0,0.07692307692307693
5883,3,2469,248,1382,299,182,65,0,1,0,0,66,247,1,6.778225806451613
5884,1,2468,36,0,0,36,0,0,0,0,0,0,36,0,0.0
5885,3,2467,180,307,217,153,25,0,1,0,1,27,178,2,2.911111111111111
5886,1,2463,28,0,0,28,0,0,0,0,0,0,28,0,0.0
5887,1,2462,45,6,2,43,1,1,0,0,0,2,45,0,0.17777777777777778
5888,3,2461,389,2798,564,233,152,0,2,0,2,156,385,4,8.6426735218509
5889,1,2451,34,0,0,34,0,0,0,0,0,0,34,0,0.0
5890,1,2449,23,1,0,22,1,0,0,0,0,1,23,0,0.043478260869565216
5891,1,2447,44,2,0,42,2,0,0,0,0,2,44,0,0.045454545454545456
5892,3,2446,520,2546,659,353,156,5,4,1,1,167,514,6,6.163461538461538
5893,3,2443,116,337,109,78,37,0,0,1,0,38,115,1,3.8448275862068964
5894,1,2439,20,0,0,19,1,0,0,0,0,1,20,0,0.0
5895,3,2438,339,1082,423,213,119,0,6,1,0,126,332,7,4.43952802359882
5896,3,2432,28,0,0,27,1,0,0,0,0,1,28,0,0.0
5897,3,2431,156,286,76,108,42,0,6,0,0,48,150,6,2.3205128205128207
5898,1,2430,42,0,0,40,2,0,0,0,0,2,42,0,0.0
5899,1,2429,15,0,0,14,1,0,0,0,0,1,15,0,0.0
5900,1,2427,38,1,0,37,1,0,0,0,0,1,38,0,0.02631578947368421
5901,3,2426,305,1415,418,186,117,1,1,0,0,119,304,1,6.00983606557377
5902,3,2419,15,0,0,14,1,0,0,0,0,1,15,0,0.0
5903,3,2418,2,0,0,2,0,0,0,0,0,0,2,0,0.0
5904,3,2417,4,0,0,4,0,0,0,0,0,0,4,0,0.0
5905,3,2416,171,236,82,70,100,0,1,0,0,101,170,1,1.8596491228070176
5906,1,2412,7,0,0,7,0,0,0,0,0,0,7,0,0.0
5907,3,2408,9,0,0,9,0,0,0,0,0,0,9,0,0.0
5908,3,2407,423,1661,584,266,152,0,2,1,2,157,418,5,5.307328605200945
5909,3,2396,22,2,0,22,0,0,0,0,0,0,22,0,0.09090909090909091
5910,3,2395,136,250,51,102,32,0,1,1,0,34,134,2,2.213235294117647
5911,1,2392,27,0,0,26,0,0,0,1,0,1,26,1,0.0
5912,3,2391,15,0,0,15,0,0,0,0,0,0,15,0,0.0
5913,3,2389,285,1293,295,167,111,1,5,0,1,118,279,6,5.571929824561403
5914,3,2386,128,200,63,59,67,1,1,0,0,69,127,1,2.0546875
5915,1,2383,18,1,0,18,0,0,0,0,0,0,18,0,0.05555555555555555
5916,1,2382,5,0,0,5,0,0,0,0,0,0,5,0,0.0
5917,3,2381,325,798,354,200,120,0,4,0,1,125,320,5,3.5446153846153847
5918,1,2354,17,4,1,17,0,0,0,0,0,0,17,0,0.29411764705882354
5919,1,2351,15,0,0,15,0,0,0,0,0,0,15,0,0.0
5920,3,2350,204,1200,307,162,39,1,2,0,0,42,202,2,7.387254901960785
5921,1,2348,17,0,0,17,0,0,0,0,0,0,17,0,0.0
5922,3,2345,186,325,253,109,71,0,3,1,2,77,180,6,3.10752688172043
5923,1,2338,18,0,0,18,0,0,0,0,0,0,18,0,0.0
5924,3,2335,11,0,0,10,1,0,0,0,0,1,11,0,0.0
5925,3,2334,129,299,117,100,26,1,1,1,0,29,127,2,3.2248062015503876
5926,3,2331,34,0,0,34,0,0,0,0,0,0,34,0,0.0
5927,3,2330,297,1133,444,216,75,1,4,0,1,81,292,5,5.30976430976431
5928,1,2033,19,0,0,19,0,0,0,0,0,0,19,0,0.0
5929,1,2032,18,0,1,18,0,0,0,0,0,0,18,0,0.05555555555555555
5930,3,2030,25,0,0,25,0,0,0,0,0,0,25,0,0.0
5931,3,2029,260,1493,338,142,111,0,4,1,2,118,253,7,7.042307692307692
5932,1,2028,24,0,0,24,0,0,0,0,0,0,24,0,0.0
5933,3,2027,17,0,0,17,0,0,0,0,0,0,17,0,0.0
5934,3,2026,148,390,210,123,24,1,0,0,0,25,148,0,4.054054054054054
5935,1,2014,7,0,0,7,0,0,0,0,0,0,7,0,0.0
5936,1,2013,17,0,0,17,0,0,0,0,0,0,17,0,0.0
5937,3,2011,217,885,248,134,78,2,3,0,0,83,214,3,5.221198156682028
5938,1,2010,25,0,0,25,0,0,0,0,0,0,25,0,0.0
5939,1,2009,29,2,0,28,0,1,0,0,0,1,29,0,0.06896551724137931
5940,3,2008,223,349,251,156,61,3,1,0,2,67,220,3,2.690582959641256
5941,1,1750,11,0,0,11,0,0,0,0,0,0,11,0,0.0
5942,1,1749,17,0,0,17,0,0,0,0,0,0,17,0,0.0
5943,1,1745,17,0,1,16,0,1,0,0,0,1,17,0,0.058823529411764705
5944,3,1743,23,0,0,23,0,0,0,0,0,0,23,0,0.0
5945,3,1742,275,1113,431,168,105,0,1,1,0,107,273,2,5.614545454545454
5946,1,1738,17,0,0,17,0,0,0,0,0,0,17,0,0.0
5947,1,1737,18,0,1,18,0,0,0,0,0,0,18,0,0.05555555555555555
5948,1,1735,23,0,1,23,0,0,0,0,0,0,23,0,0.043478260869565216
5949,3,1729,300,1532,281,212,82,4,0,2,0,88,298,2,6.043333333333333
5950,3,1728,14,0,0,14,0,0,0,0,0,0,14,0,0.0
5951,3,1727,212,306,303,125,85,1,1,0,0,87,211,1,2.8726415094339623
5952,1,1614,29,2,0,29,0,0,0,0,0,0,29,0,0.06896551724137931
5953,1,1613,17,0,0,17,0,0,0,0,0,0,17,0,0.0
5954,1,1612,25,1,0,24,1,0,0,0,0,1,25,0,0.04
5955,3,1611,50,0,0,50,0,0,0,0,0,0,50,0,0.0
5956,3,1610,306,1259,319,183,119,0,2,1,1,123,302,4,5.1568627450980395
5957,1,1605,36,2,0,34,0,0,0,2,0,2,34,2,0.05555555555555555
5958,3,1602,9,0,0,9,0,0,0,0,0,0,9,0,0.0
5959,1,1601,44,2,1,44,0,0,0,0,0,0,44,0,0.06818181818181818
5960,1,1599,23,1,0,23,0,0,0,0,0,0,23,0,0.043478260869565216
5961,3,1598,314,1488,446,206,106,0,0,0,2,108,312,2,6.159235668789809
5962,1,1578,20,0,1,19,1,0,0,0,0,1,20,0,0.05
5963,1,1576,20,0,0,19,0,1,0,0,0,1,20,0,0.0
5964,1,1575,18,0,0,18,0,0,0,0,0,0,18,0,0.0
5965,1,1573,31,0,0,30,0,1,0,0,0,1,31,0,0.0
5966,1,1571,24,2,1,24,0,0,0,0,0,0,24,0,0.125
5967,3,1570,36,0,0,36,0,0,0,0,0,0,36,0,0.0
5968,3,1569,413,1934,542,248,160,0,3,1,1,165,408,5,5.995157384987894
5969,1,1566,9,1,1,9,0,0,0,0,0,0,9,0,0.2222222222222222
5970,1,1565,26,0,0,25,1,0,0,0,0,1,26,0,0.0
5971,3,1563,45,1,0,45,0,0,0,0,0,0,45,0,0.022222222222222223
5972,3,1562,331,1082,522,238,90,1,2,0,0,93,329,2,4.8459214501510575
5973,1,1557,30,8,0,30,0,0,0,0,0,0,30,0,0.26666666666666666
5974,1,1556,15,2,0,15,0,0,0,0,0,0,15,0,0.13333333333333333
5975,1,1555,23,1,1,23,0,0,0,0,0,0,23,0,0.08695652173913043
5976,1,1554,17,2,0,17,0,0,0,0,0,0,17,0,0.11764705882352941
5977,3,1553,307,847,440,183,117,1,6,0,0,124,301,6,4.192182410423452
5978,3,1552,33,0,0,33,0,0,0,0,0,0,33,0,0.0
5979,3,1551,128,229,229,112,16,0,0,0,0,16,128,0,3.578125
5980,3,1545,17,0,0,17,0,0,0,0,0,0,17,0,0.0
5981,1,1544,17,0,0,17,0,0,0,0,0,0,17,0,0.0
5982,3,1543,17,0,0,17,0,0,0,0,0,0,17,0,0.0
5983,3,1542,292,1194,379,150,133,0,9,0,0,142,283,9,5.386986301369863
5984,1,1540,36,3,1,36,0,0,0,0,0,0,36,0,0.1111111111111111
5985,3,1539,248,592,302,160,85,0,3,0,0,88,245,3,3.6048387096774195
5986,3,1534,172,1056,258,68,100,3,1,0,0,104,171,1,7.6395348837209305
5987,1,1533,10,1,0,10,0,0,0,0,0,0,10,0,0.1
5988,1,1532,13,1,1,13,0,0,0,0,0,0,13,0,0.15384615384615385
5989,3,1531,35,0,0,35,0,0,0,0,0,0,35,0,0.0
5990,3,1530,275,625,491,161,114,0,0,0,0,114,275,0,4.058181818181819
5991,1,1527,16,0,1,16,0,0,0,0,0,0,16,0,0.0625
5992,1,1526,27,1,1,27,0,0,0,0,0,0,27,0,0.07407407407407407
5993,1,1520,34,1,1,34,0,0,0,0,0,0,34,0,0.058823529411764705
5994,1,1519,39,2,0,39,0,0,0,0,0,0,39,0,0.05128205128205128
5995,3,1517,30,1,0,30,0,0,0,0,0,0,30,0,0.03333333333333333
5996,3,1516,412,1680,553,255,153,2,2,0,0,157,410,2,5.419902912621359
5997,1,1510,13,0,0,13,0,0,0,0,0,0,13,0,0.0
5998,1,1508,20,0,1,20,0,0,0,0,0,0,20,0,0.05
5999,1,1506,9,0,0,9,0,0,0,0,0,0,9,0,0.0
6000,3,1505,272,339,158,156,112,3,1,0,0,116,271,1,1.8272058823529411
6001,3,1503,268,816,529,188,73,2,3,1,1,80,263,5,5.018656716417911
6002,3,1497,19,0,0,19,0,0,0,0,0,0,19,0,0.0
6003,3,1496,249,1209,431,163,85,0,1,0,0,86,248,1,6.586345381526105
6004,1,1495,10,1,0,10,0,0,0,0,0,0,10,0,0.1
6005,1,1492,13,0,0,13,0,0,0,0,0,0,13,0,0.0
6006,1,1491,40,2,0,40,0,0,0,0,0,0,40,0,0.05
6007,3,1490,333,1307,492,233,96,1,2,0,1,100,330,3,5.402402402402402
6008,3,1486,207,391,259,127,77,2,0,1,0,80,206,1,3.140096618357488
6009,1,1484,27,2,0,27,0,0,0,0,0,0,27,0,0.07407407407407407
6010,1,1483,38,4,0,38,0,0,0,0,0,0,38,0,0.10526315789473684
6011,3,1482,25,0,0,24,1,0,0,0,0,1,25,0,0.0
6012,3,1481,407,1374,757,283,117,3,4,0,0,124,403,4,5.235872235872236
6013,1,1476,12,0,0,12,0,0,0,0,0,0,12,0,0.0
6014,1,1475,9,1,0,8,1,0,0,0,0,1,9,0,0.1111111111111111
6015,3,1474,26,0,0,25,1,0,0,0,0,1,26,0,0.0
6016,3,1473,241,383,257,106,135,0,0,0,0,135,241,0,2.6556016597510372
6017,1,1472,3,0,0,3,0,0,0,0,0,0,3,0,0.0
6018,1,1471,15,3,0,15,0,0,0,0,0,0,15,0,0.2
6019,3,1470,267,859,426,197,67,0,2,1,0,70,264,3,4.812734082397004
6020,1,1466,23,1,0,23,0,0,0,0,0,0,23,0,0.043478260869565216
6021,3,1464,3,0,0,3,0,0,0,0,0,0,3,0,0.0
6022,3,1463,10,0,0,10,0,0,0,0,0,0,10,0,0.0
6023,3,1462,214,779,377,143,68,2,1,0,0,71,213,1,5.401869158878505
6024,1,1461,5,1,0,5,0,0,0,0,0,0,5,0,0.2
6025,1,1460,11,0,0,10,1,0,0,0,0,1,11,0,0.0
6026,3,1458,248,433,303,172,73,0,3,0,0,76,245,3,2.967741935483871
6027,1,1452,16,0,0,16,0,0,0,0,0,0,16,0,0.0
6028,1,1451,20,0,0,20,0,0,0,0,0,0,20,0,0.0
6029,3,1450,212,1006,496,178,32,1,0,0,1,34,211,1,7.084905660377358
6030,1,1445,14,0,0,14,0,0,0,0,0,0,14,0,0.0
6031,3,1444,13,0,0,13,0,0,0,0,0,0,13,0,0.0
6032,3,1443,282,1591,438,168,109,2,0,3,0,114,279,3,7.195035460992908
6033,1,1438,25,1,0,25,0,0,0,0,0,0,25,0,0.04
6034,1,1437,8,0,0,8,0,0,0,0,0,0,8,0,0.0
6035,3,1435,20,0,0,20,0,0,0,0,0,0,20,0,0.0
6036,3,1434,224,545,231,108,111,2,2,0,1,116,221,3,3.4642857142857144
6037,1,1433,14,0,0,14,0,0,0,0,0,0,14,0,0.0
6038,1,1432,21,0,0,21,0,0,0,0,0,0,21,0,0.0
6039,3,1431,23,1,0,23,0,0,0,0,0,0,23,0,0.043478260869565216
6040,3,1431,195,294,274,115,77,1,2,0,0,80,193,2,2.9128205128205127
6041,3,1424,14,0,0,13,1,0,0,0,0,1,14,0,0.0
6042,1,1423,11,0,0,11,0,0,0,0,0,0,11,0,0.0
6043,3,1422,42,1,0,41,1,0,0,0,0,1,42,0,0.023809523809523808
6044,3,1421,160,1183,217,81,79,0,0,0,0,79,160,0,8.75
6045,1,1419,9,0,0,9,0,0,0,0,0,0,9,0,0.0
6046,1,1416,31,0,0,31,0,0,0,0,0,0,31,0,0.0
6047,3,1415,182,1142,346,107,70,1,4,0,0,75,178,4,8.175824175824175
6048,3,1409,29,0,0,29,0,0,0,0,0,0,29,0,0.0
6049,3,1409,214,1550,388,157,56,1,0,0,0,57,214,0,9.05607476635514
6050,1,1408,10,1,0,10,0,0,0,0,0,0,10,0,0.1
6051,3,1407,159,175,233,122,36,0,1,0,0,37,158,1,2.5660377358490565
6052,1,1403,22,1,0,21,1,0,0,0,0,1,22,0,0.045454545454545456
6053,1,1402,14,0,0,14,0,0,0,0,0,0,14,0,0.0
6054,1,1401,16,1,1,16,0,0,0,0,0,0,16,0,0.125
6055,3,1400,13,0,0,13,0,0,0,0,0,0,13,0,0.0
6056,3,1399,135,214,159,91,42,1,1,0,0,44,134,1,2.762962962962963
6057,1,1395,8,0,0,8,0,0,0,0,0,0,8,0,0.0
6058,3,1394,233,1168,404,155,76,2,0,0,0,78,233,0,6.746781115879829
6059,1,1389,12,0,1,12,0,0,0,0,0,0,12,0,0.08333333333333333
6060,1,1387,33,1,0,33,0,0,0,0,0,0,33,0,0.030303030303030304
6061,3,1386,336,1532,428,226,104,2,2,1,1,110,332,4,5.833333333333333
6062,3,1384,26,0,0,25,1,0,0,0,0,1,26,0,0.0
6063,3,1383,233,405,333,181,48,3,1,0,0,52,232,1,3.167381974248927
6064,1,1379,19,1,0,19,0,0,0,0,0,0,19,0,0.05263157894736842
6065,1,1376,20,0,0,20,0,0,0,0,0,0,20,0,0.0
6066,3,1375,183,908,266,122,58,0,2,0,1,61,180,3,6.415300546448087
6067,1,1374,25,2,0,25,0,0,0,0,0,0,25,0,0.08
6068,1,1372,16,2,0,16,0,0,0,0,0,0,16,0,0.125
6069,1,1369,49,4,0,49,0,0,0,0,0,0,49,0,0.08163265306122448
6070,3,1368,295,1357,474,235,56,0,2,2,0,60,291,4,6.206779661016949
6071,1,1358,22,1,0,22,0,0,0,0,0,0,22,0,0.045454545454545456
6072,1,1356,14,1,0,14,0,0,0,0,0,0,14,0,0.07142857142857142
6073,3,1355,14,0,0,14,0,0,0,0,0,0,14,0,0.0
6074,3,1354,230,1315,348,127,98,0,4,0,1,103,225,5,7.230434782608696
6075,1,1353,26,0,0,26,0,0,0,0,0,0,26,0,0.0
6076,3,1352,241,336,432,205,33,1,1,1,0,36,239,2,3.1867219917012446
6077,1,1349,19,0,0,19,0,0,0,0,0,0,19,0,0.0
6078,1,1348,12,2,0,12,0,0,0,0,0,0,12,0,0.16666666666666666
6079,1,1347,33,3,0,33,0,0,0,0,0,0,33,0,0.09090909090909091
6080,1,1346,10,3,0,10,0,0,0,0,0,0,10,0,0.3
6081,3,1344,166,287,153,91,75,0,0,0,0,75,166,0,2.6506024096385543
6082,1,1343,5,1,0,5,0,0,0,0,0,0,5,0,0.2
6083,1,1340,32,2,0,32,0,0,0,0,0,0,32,0,0.0625
6084,3,1339,398,2314,742,320,73,1,3,1,0,78,394,4,7.678391959798995
6085,3,1308,10,1,0,10,0,0,0,0,0,0,10,0,0.1
6086,3,1307,296,1756,422,136,151,1,6,1,1,160,288,8,7.358108108108108
6087,3,1305,173,221,248,114,53,3,3,0,0,59,170,3,2.7109826589595376
6088,3,1283,29,0,0,29,0,0,0,0,0,0,29,0,0.0
6089,3,1282,271,1516,505,172,93,2,1,3,0,99,267,4,7.4575645756457565
6090,1,1281,19,2,0,19,0,0,0,0,0,0,19,0,0.10526315789473684
6091,3,1280,222,1711,463,163,56,1,2,0,0,59,220,2,9.792792792792794
6092,1,1273,23,1,0,23,0,0,0,0,0,0,23,0,0.043478260869565216
6093,3,1271,17,0,0,17,0,0,0,0,0,0,17,0,0.0
6094,3,1270,176,171,146,82,89,3,2,0,0,94,174,2,1.8011363636363635
6095,1,1268,21,0,0,21,0,0,0,0,0,0,21,0,0.0
6096,1,1266,30,0,0,30,0,0,0,0,0,0,30,0,0.0
6097,3,1265,394,2379,471,229,159,1,3,1,1,165,389,5,7.233502538071066
6098,1,1260,3,0,0,3,0,0,0,0,0,0,3,0,0.0
6099,3,1259,211,948,245,154,57,0,0,0,0,57,211,0,5.654028436018957
6100,1,1255,24,4,0,24,0,0,0,0,0,0,24,0,0.16666666666666666
6101,3,1252,24,0,0,24,0,0,0,0,0,0,24,0,0.0
6102,3,1251,281,1858,339,201,78,0,2,0,0,80,279,2,7.818505338078292
6103,1,1241,12,0,0,12,0,0,0,0,0,0,12,0,0.0
6104,1,1240,5,2,0,5,0,0,0,0,0,0,5,0,0.4
6105,1,1239,9,0,0,9,0,0,0,0,0,0,9,0,0.0
6106,3,1238,179,306,65,117,60,1,1,0,0,62,178,1,2.0726256983240225
6107,1,1236,20,1,1,20,0,0,0,0,0,0,20,0,0.1
6108,3,1235,12,0,0,12,0,0,0,0,0,0,12,0,0.0
6109,3,1234,144,238,113,120,23,1,0,0,0,24,144,0,2.4375
6110,3,1233,120,126,100,98,20,2,0,0,0,22,120,0,1.8833333333333333
6111,1,1228,10,0,0,10,0,0,0,0,0,0,10,0,0.0
6112,1,1227,13,2,0,13,0,0,0,0,0,0,13,0,0.15384615384615385
6113,3,1226,13,0,0,13,0,0,0,0,0,0,13,0,0.0
6114,3,1225,173,578,153,125,47,0,0,1,0,48,172,1,4.22543352601156
6115,1,1223,19,0,0,19,0,0,0,0,0,0,19,0,0.0
6116,3,1222,30,0,0,30,0,0,0,0,0,0,30,0,0.0
6117,3,1221,232,1045,253,149,81,0,1,0,1,83,230,2,5.594827586206897
6118,1,1214,32,6,1,32,0,0,0,0,0,0,32,0,0.21875
6119,3,1212,6,0,0,6,0,0,0,0,0,0,6,0,0.0
6120,1,1210,15,0,1,15,0,0,0,0,0,0,15,0,0.06666666666666667
6121,3,1209,9,0,0,9,0,0,0,0,0,0,9,0,0.0
6122,3,1208,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6123,3,1207,241,938,282,134,102,0,5,0,0,107,236,5,5.062240663900415
6124,1,1206,18,0,0,18,0,0,0,0,0,0,18,0,0.0
6125,3,1204,147,226,207,111,36,0,0,0,0,36,147,0,2.945578231292517
6126,3,1198,197,505,110,126,63,2,4,1,1,71,191,6,3.1218274111675126
6127,1,1197,33,1,0,33,0,0,0,0,0,0,33,0,0.030303030303030304
6128,1,1196,18,3,0,18,0,0,0,0,0,0,18,0,0.16666666666666666
6129,3,1195,242,1153,303,180,58,2,1,0,1,62,240,2,6.016528925619835
6130,1,1185,15,1,0,14,1,0,0,0,0,1,15,0,0.06666666666666667
6131,1,1184,12,1,0,12,0,0,0,0,0,0,12,0,0.08333333333333333
6132,1,1182,13,0,0,13,0,0,0,0,0,0,13,0,0.0
6133,3,1180,202,377,117,116,84,0,2,0,0,86,200,2,2.4455445544554455
6134,1,1179,23,0,0,23,0,0,0,0,0,0,23,0,0.0
6135,1,1178,7,0,0,7,0,0,0,0,0,0,7,0,0.0
6136,1,1177,9,0,0,9,0,0,0,0,0,0,9,0,0.0
6137,3,1176,24,0,0,24,0,0,0,0,0,0,24,0,0.0
6138,3,1176,246,1035,322,191,51,1,3,0,0,55,243,3,5.516260162601626
6139,3,1174,126,266,72,77,48,0,1,0,0,49,125,1,2.6825396825396823
6140,1,1173,9,0,0,9,0,0,0,0,0,0,9,0,0.0
6141,1,1172,6,0,0,6,0,0,0,0,0,0,6,0,0.0
6142,1,1169,8,0,0,7,1,0,0,0,0,1,8,0,0.0
6143,3,1168,22,0,0,22,0,0,0,0,0,0,22,0,0.0
6144,3,1167,288,953,304,185,100,1,2,0,0,103,286,2,4.364583333333333
6145,1,1159,14,0,0,14,0,0,0,0,0,0,14,0,0.0
6146,1,1158,6,0,0,6,0,0,0,0,0,0,6,0,0.0
6147,3,1157,189,410,112,137,50,0,2,0,0,52,187,2,2.761904761904762
6148,1,1156,13,0,0,13,0,0,0,0,0,0,13,0,0.0
6149,1,1155,23,0,0,22,1,0,0,0,0,1,23,0,0.0
6150,3,1154,22,0,0,22,0,0,0,0,0,0,22,0,0.0
6151,3,1153,319,3053,403,213,98,4,2,2,0,106,315,4,10.83385579937304
6152,1,1144,11,1,2,11,0,0,0,0,0,0,11,0,0.2727272727272727
6153,1,1143,23,0,2,23,0,0,0,0,0,0,23,0,0.08695652173913043
6154,3,1141,412,1485,452,288,121,1,1,0,1,124,410,2,4.701456310679611
6155,3,1135,287,916,286,165,119,0,1,1,1,122,284,3,4.188153310104529
6156,1,1134,10,0,0,10,0,0,0,0,0,0,10,0,0.0
6157,3,1132,226,238,238,139,83,3,1,0,0,87,225,1,2.106194690265487
6158,1,1130,22,0,0,21,1,0,0,0,0,1,22,0,0.0
6159,1,1129,12,0,0,11,1,0,0,0,0,1,12,0,0.0
6160,1,1128,28,5,0,28,0,0,0,0,0,0,28,0,0.17857142857142858
6161,3,1127,14,0,0,14,0,0,0,0,0,0,14,0,0.0
6162,3,1126,394,2195,403,269,122,1,2,0,0,125,392,2,6.593908629441624
6163,1,1116,31,2,0,31,0,0,0,0,0,0,31,0,0.06451612903225806
6164,1,1115,18,1,0,17,1,0,0,0,0,1,18,0,0.05555555555555555
6165,1,1115,4,0,0,4,0,0,0,0,0,0,4,0,0.0
6166,3,1114,115,179,64,89,25,1,0,0,0,26,115,0,2.1130434782608694
6167,3,1108,27,0,0,27,0,0,0,0,0,0,27,0,0.0
6168,3,1107,370,1049,300,269,94,2,5,0,0,101,365,5,3.645945945945946
6169,3,1099,165,296,100,89,74,0,2,0,0,76,163,2,2.4
6170,1,1098,13,1,0,13,0,0,0,0,0,0,13,0,0.07692307692307693
6171,3,5063,376,20,3,354,19,3,0,0,0,22,376,0,0.061170212765957445
6172,1,5567,255,7,4,249,6,0,0,0,0,6,255,0,0.043137254901960784
